Final;Tipo;CMD;Secc.;Fecha Perm.;Permiso;Cod.;A/N;Viv.;Hab.;Sup. Viv.;Sup. Loc.;Sup. Final;Sup. Tot.;Plantas;1H;2H;3H;4H;5H;6H;+6H
21/05/2010;ON;VH;13;14/12/2009;2964/2009;8;N;0;0;0;4432;4432;4432;1;0;0;0;0;0;0;0
21/05/2010;ON;RZ;4;15/04/2010;0649/2010;8;A;0;0;0;77;77;393;2;0;0;0;0;0;0;0
21/05/2010;ON;SO;12;15/04/2010;0653/2010;5;A;0;0;0;110;110;71887;1;0;0;0;0;0;0;0
21/05/2010;R;C;1;07/05/2010;0841/2010;8;A;0;0;0;111;111;582;2;0;0;0;0;0;0;0
21/05/2010;ON;RZ;4;21/05/2010;0956/2010;3;A;1;3;76;0;76;139;2;0;1;0;0;0;0;0
23/05/2010;ON;NO;14;02/03/2010;0351/2010;3;N;3;12;437;0;437;437;2;0;0;0;3;0;0;0
24/05/2010;R;NO;15;29/12/2010;2849/2010;6;A;0;0;0;40;40;40;1;0;0;0;0;0;0;0
24/05/2010;R;NO;15;23/05/2011;1090/2011;8;A;0;0;229;0;229;229;1;0;0;0;0;0;0;0
26/05/2010;R;C;2;17/01/1983;0081/1983;1;A;0;0;43;0;43;113;1;0;0;0;0;0;0;0
26/05/2010;R;C;8;15/12/1988;0141/1989;1;A;0;1;51;0;51;152;2;0;0;0;0;0;0;0
26/05/2010;ON;C;2;23/04/2008;1111/2008;3;N;0;2;40;0;40;309;2;0;0;0;0;0;0;0
26/05/2010;ON;C;2;08/04/2009;0843/2009;3;N;0;0;25;0;25;500;2;0;0;0;0;0;0;0
26/05/2010;D;C;2;03/03/2010;0359/2010;1;D;0;0;212;0;212;0;0;0;0;0;0;0;0;0
26/05/2010;R;NO;15;29/04/2010;0782/2010;1;A;0;2;93;0;93;184;2;0;0;0;0;0;0;0
26/05/2010;R;C;2;19/05/2010;0939/2010;8;A;0;0;0;141;141;529;2;0;0;0;0;0;0;0
26/05/2010;R;NO;15;20/05/2010;0944/2010;1;N;1;4;97;0;97;97;1;0;0;0;1;0;0;0
27/05/2010;ON;SO;11;10/07/1990;1047/1990;1;N;1;7;293;0;293;293;3;0;0;0;0;0;0;1
27/05/2010;ON;C;1;13/03/2008;0698/2008;3;N;30;59;1814;0;1814;1814;12;1;29;0;0;0;0;0
27/05/2010;ON;C;9;23/07/2008;2022/2008;3;N;16;24;671;0;671;671;8;12;0;4;0;0;0;0
27/05/2010;ON;C;9;27/03/2009;0747/2009;1;N;0;0;6;0;6;115;1;0;0;0;0;0;0;0
27/05/2010;R;NO;14;03/11/2009;2656/2009;1;A;0;1;41;0;41;114;1;0;0;0;0;0;0;0
27/05/2010;D;C;9;28/01/2010;0156/2010;0;D;0;0;153;0;153;153;0;0;0;0;0;0;0;0
27/05/2010;D;C;9;17/02/2010;0300/2010;1;D;0;0;115;0;115;0;0;0;0;0;0;0;0;0
27/05/2010;ON;C;1;08/04/2010;0577/2010;3;A;0;0;13;0;13;1818;12;0;0;0;0;0;0;0
27/05/2010;ON;C;9;26/05/2010;0977/2010;3;A;0;0;0;0;0;691;8;0;0;0;0;0;0;0
28/05/2010;R;NO;16;25/11/1996;0845/1996;2;N;1;4;148;18;166;166;2;0;0;0;1;0;0;0
28/05/2010;R;C;1;26/04/2010;0758/2010;8;A;0;0;0;82;82;353;2;0;0;0;0;0;0;0
28/05/2010;R;RZ;5;13/05/2010;0876/2010;1;A;0;0;20;0;20;71;1;0;0;0;0;0;0;0
28/05/2010;R;C;8;17/05/2010;0885/2010;1;A;0;1;13;0;13;181;3;0;0;0;0;0;0;0
28/05/2010;R;C;8;21/05/2010;0960/2010;16;A;0;0;0;70;70;278;0;0;0;0;0;0;0;0
28/05/2010;R;RZ;3;27/05/2010;0980/2010;17;A;0;0;0;51;51;650;2;0;0;0;0;0;0;0
28/05/2010;R;C;8;27/05/2010;0989/2010;4;A;0;0;13;0;13;560;3;0;0;0;0;0;0;0
28/05/2010;R;VH;7;28/05/2010;0993/2010;4;A;2;7;140;99;239;566;2;0;0;1;1;0;0;0
29/05/2010;R;C;1;14/05/2010;0882/2010;12;A;0;0;0;67;67;597;3;0;0;0;0;0;0;0
31/05/2010;ON;NO;15;17/11/2005;2655/2005;1;N;1;5;139;0;139;139;2;0;0;0;0;1;0;0
31/05/2010;ON;C;1;13/04/2007;1110/2007;3;N;89;156;6607;0;6607;6607;19;56;4;24;5;0;0;0
31/05/2010;ON;C;2;15/05/2009;1191/2009;2;N;1;4;173;29;202;202;2;0;0;0;1;0;0;0
31/05/2010;R;VH;6;19/08/2009;1981/2009;8;N;0;0;0;193;193;193;1;0;0;0;0;0;0;0
31/05/2010;ON;NO;16;29/10/2009;2612/2009;2;A;1;3;82;20;102;242;2;0;0;1;0;0;0;0
31/05/2010;ON;C;1;29/10/2009;2624/2009;3;A;0;0;39;0;39;39;19;0;0;0;0;0;0;0
31/05/2010;ON;C;1;15/01/2010;0086/2010;1;A;0;5;81;0;81;159;2;0;0;0;0;0;0;0
31/05/2010;R;VH;6;01/02/2010;0182/2010;3;A;1;4;143;0;143;228;2;0;0;1;0;0;0;0
31/05/2010;R;VH;7;28/04/2010;0762/2010;2;A;0;0;0;123;123;413;1;0;0;0;0;0;0;0
31/05/2010;R;C;1;18/05/2010;0922/2010;8;A;0;0;0;304;304;642;1;0;0;0;0;0;0;0
31/05/2010;R;VH;7;31/05/2010;1001/2010;1;A;0;1;21;0;21;78;1;0;0;0;0;0;0;0
31/05/2010;R;VH;7;31/05/2010;1002/2010;1;A;0;2;29;0;29;77;2;0;0;0;0;0;0;0
01/06/2010;ON;C;10;04/08/2006;2049/2006;2;A;1;4;121;91;212;219;3;0;0;0;1;0;0;0
01/06/2010;ON;C;9;03/10/2007;3106/2007;3;N;13;32;751;0;751;751;7;0;7;6;0;0;0;0
01/06/2010;ON;C;10;19/03/2008;0757/2008;1;N;1;6;80;0;80;191;2;0;0;0;0;0;0;1
01/06/2010;D;C;1;05/02/2009;0263/2009;1;D;0;0;175;0;175;0;0;0;0;0;0;0;0;0
01/06/2010;ON;C;2;11/08/2009;1898/2009;6;A;0;0;0;212;212;425;2;0;0;0;0;0;0;0
01/06/2010;ON;C;9;01/02/2010;0188/2010;3;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2010;R;C;9;18/05/2010;0908/2010;1;A;0;2;60;0;60;122;1;0;0;0;0;0;0;0
01/06/2010;C;C;3;27/05/2010;0991/2010;8;A;0;0;29;0;29;158;0;0;0;0;0;0;0;0
02/06/2010;M;SO;12;17/07/1996;0504/1996;2;N;1;3;133;182;315;315;2;0;0;1;0;0;0;0
02/06/2010;ON;NO;16;19/10/2006;2852/2006;1;N;1;4;223;0;223;223;1;0;0;0;1;0;0;0
02/06/2010;D;C;8;16/04/2007;1140/2007;1;D;0;0;56;0;56;0;0;0;0;0;0;0;0;0
02/06/2010;ON;C;10;15/02/2008;0416/2008;2;N;0;0;14;16;30;120;1;0;0;0;0;0;0;0
02/06/2010;R;C;10;19/08/2008;2321/2008;3;A;1;3;84;0;84;166;1;0;0;1;0;0;0;0
02/06/2010;D;C;1;22/07/2009;1731/2009;2;D;0;0;171;171;342;0;0;0;0;0;0;0;0;0
02/06/2010;R;C;1;01/07/2010;1280/2010;1;A;0;0;33;0;33;197;3;0;0;0;0;0;0;0
03/06/2010;ON;C;9;09/05/2007;1407/2007;3;N;22;64;2687;0;2687;2687;13;0;2;20;0;0;0;0
03/06/2010;ON;FM;17;04/02/2010;0208/2010;1;A;0;4;96;0;96;313;0;0;0;0;0;0;0;0
03/06/2010;R;SO;11;04/05/2010;0810/2010;8;A;0;0;0;179;179;371;1;0;0;0;0;0;0;0
03/06/2010;R;FM;17;27/05/2010;0983/2010;1;N;1;4;143;0;143;143;2;0;0;0;1;0;0;0
03/06/2010;R;FM;17;01/06/2010;1011/2010;3;A;1;2;54;0;54;219;1;0;1;0;0;0;0;0
03/06/2010;R;SO;5;02/06/2010;1017/2010;3;A;1;3;97;0;97;167;1;0;1;0;0;0;0;0
04/06/2010;M;RZ;4;07/11/2008;3155/2008;6;A;0;0;0;73;73;141;2;0;0;0;0;0;0;0
04/06/2010;ON;FM;10;18/05/2009;1204/2009;1;A;0;2;50;0;50;142;2;0;0;0;0;0;0;0
04/06/2010;R;SO;12;08/10/2009;2418/2009;1;A;0;1;42;0;42;238;2;0;0;0;0;0;0;0
07/06/2010;ON;C;9;04/07/2007;2102/2007;4;N;40;64;1830;215;2045;2045;10;16;24;0;0;0;0;0
07/06/2010;ON;C;2;08/09/2007;3042/2007;3;N;9;36;1012;0;1012;1.012;10;0;0;0;9;0;0;0
07/06/2010;ON;C;1;12/10/2007;3233/2007;4;N;18;45;971;60;1031;1031;10;0;9;9;0;0;0;0
07/06/2010;ON;C;2;19/02/2009;0361/2009;3;A;0;0;0;0;0;1033;10;0;0;0;0;0;0;0
07/06/2010;M;C;3;21/05/2009;1244/2009;1;A;0;4;120;0;120;261;2;0;0;0;0;0;0;0
07/06/2010;M;C;3;09/03/2010;0412/2010;1;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/06/2010;D;C;1;23/03/2010;0463/2010;0;D;0;0;235;0;235;0;0;0;0;0;0;0;0;0
07/06/2010;ON;C;2;10/05/2010;0847/2010;3;A;0;0;58;0;58;1062;10;0;0;0;0;0;0;0
07/06/2010;R;NO;16;21/05/2010;0958/2010;8;A;0;0;0;19;19;181;1;0;0;0;0;0;0;0
07/06/2010;R;VH;13;26/05/2010;0966/2010;6;A;0;0;0;140;140;247;1;0;0;0;0;0;0;0
08/06/2010;ON;C;1;14/12/2005;2891/2005;3;N;27;80;3004;0;3004;3004;19;0;11;11;0;5;0;0
08/06/2010;R;SO;20;26/02/2008;0523/2008;6;N;0;0;0;610;610;610;1;0;0;0;0;0;0;0
08/06/2010;ON;C;8;03/04/2008;0877/2008;3;N;16;31;817;0;817;817;9;1;15;0;0;0;0;0
08/06/2010;R;SO;11;27/10/2008;3031/2008;8;N;0;0;0;258;258;258;2;0;0;0;0;0;0;0
08/06/2010;D;C;1;25/09/2009;2336/2009;0;D;0;0;0;315;315;0;0;0;0;0;0;0;0;0
08/06/2010;ON;SO;12;28/10/2009;2589/2009;3;N;4;12;246;0;246;246;2;0;0;4;0;0;0;0
08/06/2010;D;C;9;22/03/2010;0448/2010;0;D;0;0;115;0;115;0;0;0;0;0;0;0;0;0
08/06/2010;ON;C;2;30/04/2010;0788/2010;3;C;0;0;0;0;0;0;5;0;0;0;0;0;0;0
08/06/2010;R;FM;10;04/05/2010;0806/2010;3;A;1;3;62;0;62;139;2;0;0;1;0;0;0;0
08/06/2010;R;VH;13;17/05/2010;0889/2010;1;N;1;4;186;0;186;186;2;0;0;0;1;0;0;0
08/06/2010;ON;SO;20;04/06/2010;1037/2010;6;A;0;0;0;130;130;740;1;0;0;0;0;0;0;0
08/06/2010;R;NO;15;07/06/2010;1048/2010;1;A;0;0;0;0;0;189;1;0;0;0;0;0;0;0
08/06/2010;R;NO;16;07/06/2010;1050/2010;1;N;1;3;120;0;120;120;1;0;0;1;0;0;0;0
08/06/2010;R;C;9;07/06/2010;1055/2010;8;A;0;0;0;42;42;235;2;0;0;0;0;0;0;0
09/06/2010;ON;RZ;5;24/12/2003;2414/2003;1;N;1;6;220;0;220;220;2;0;0;0;0;0;1;0
09/06/2010;ON;NO;14;31/03/2008;0830/2008;1;N;1;5;262;0;262;262;2;0;0;0;0;1;0;0
09/06/2010;ON;C;9;27/06/2008;1764/2008;3;N;12;12;484;0;484;513;4;12;0;0;0;0;0;0
09/06/2010;ON;NO;14;15/05/2009;1173/2009;1;A;0;1;42;0;42;148;1;0;0;0;0;0;0;0
09/06/2010;R;RZ;4;22/04/2010;0721/2010;3;A;2;4;92;0;92;92;2;1;0;1;0;0;0;0
09/06/2010;R;VH;6;09/06/2010;1069/2010;1;A;0;1;94;0;94;247;1;0;0;0;0;0;0;0
10/06/2010;ON;C;1;06/01/2006;0050/2006;8;N;0;0;0;1087;1087;1087;1;0;0;0;0;0;0;0
10/06/2010;ON;C;1;26/10/2007;3346/2007;4;N;18;45;971;60;1031;1031;10;0;9;9;0;0;0;0
10/06/2010;ON;C;1;03/12/2007;3690/2007;3;N;24;64;2342;0;2342;2342;16;0;11;10;3;0;0;0
10/06/2010;ON;C;1;08/05/2009;1499/2009;4;N;22;34;1172;19;1191;1191;5;12;8;2;0;0;0;0
10/06/2010;ON;C;1;11/08/2009;1909/2009;3;A;0;0;20;0;20;343;16;0;0;0;0;0;0;0
10/06/2010;M;C;8;29/03/2010;0501/2010;16;A;0;0;0;23;23;318;2;0;0;0;0;0;0;0
10/06/2010;R;VH;7;07/05/2010;0892/2010;3;A;1;2;67;0;67;139;2;1;0;0;0;0;0;0
10/06/2010;ON;C;1;12/05/2010;0870/2010;8;A;0;0;0;9;9;236;1;0;0;0;0;0;0;0
10/06/2010;R;C;9;04/06/2010;1043/2010;3;A;0;0;45;0;45;292;4;0;0;0;0;0;0;0
10/06/2010;R;C;9;07/06/2010;1056/2010;1;A;0;3;63;0;63;114;3;0;0;0;0;0;0;0
10/06/2010;R;NO;16;09/06/2010;1072/2010;8;A;0;0;0;71;71;441;2;0;0;0;0;0;0;0
10/06/2010;R;NO;16;09/06/2010;1074/2010;2;A;1;3;69;34;103;237;2;0;0;1;0;0;0;0
10/06/2010;C;NO;15;09/06/2010;1075/2010;8;C;0;0;0;133;133;133;2;0;0;0;0;0;0;0
11/06/2010;ON;C;1;08/05/2006;1030/2006;1;C;10;19;652;21;673;673;12;1;9;0;0;0;0;0
11/06/2010;R;VH;7;11/06/2009;1410/2009;1;A;0;0;9;0;9;199;3;0;0;0;0;0;0;0
11/06/2010;D;C;8;23/03/2010;0462/2010;0;D;0;0;147;0;147;147;0;0;0;0;0;0;0;0
11/06/2010;D;C;1;05/04/2010;0535/2010;0;D;0;0;0;385;385;385;0;0;0;0;0;0;0;0
11/06/2010;R;RZ;4;14/04/2010;0634/2010;1;A;0;1;19;0;19;72;1;0;0;0;0;0;0;0
11/06/2010;R;NO;16;08/06/2010;1057/2010;8;A;0;0;0;75;75;1245;2;0;0;0;0;0;0;0
11/06/2010;R;C;8;09/06/2010;1078/2010;3;A;0;2;40;0;40;228;2;0;0;0;0;0;0;0
11/06/2010;R;NO;16;10/06/2010;1080/2010;1;A;0;0;0;0;0;63;1;0;0;0;0;0;0;0
11/06/2010;R;NO;14;10/06/2010;1082/2010;4;N;4;4;128;66;194;194;1;4;0;0;0;0;0;0
14/06/2010;R;FM;17;01/12/1997;2597/1997;1;A;0;0;25;0;25;119;1;0;0;0;0;0;0;0
14/06/2010;ON;C;10;06/04/2005;0764/2005;1;N;1;4;149;0;149;149;2;0;0;0;1;0;0;0
14/06/2010;M;C;11;14/12/2005;2895/2005;4;A;4;10;293;40;333;333;3;0;2;2;0;0;0;0
14/06/2010;ON;C;1;18/12/2007;3817/2007;3;N;14;34;1.054;0;1.054;1.054;11;2;8;0;4;0;0;0
14/06/2010;ON;C;1;30/06/2009;1560/2009;12;N;0;0;0;312;312;312;2;0;0;0;0;0;0;0
14/06/2010;ON;C;1;08/07/2009;1641/2009;4;A;0;0;17;0;17;0;5;0;0;0;0;0;0;0
14/06/2010;M;C;10;25/01/2010;0139/2010;1;A;0;1;20;0;20;165;2;0;0;0;0;0;0;0
14/06/2010;D;C;2;15/03/2010;0438/2010;0;D;0;0;122;0;122;122;0;0;0;0;0;0;0;0
14/06/2010;D;C;2;22/03/2010;0450/2010;0;D;0;0;127;0;127;127;0;0;0;0;0;0;0;0
14/06/2010;ON;NO;16;30/03/2010;0508/2010;1;N;1;5;149;0;149;149;2;0;0;0;0;1;0;0
14/06/2010;ON;C;1;22/04/2010;0726/2010;12;A;0;0;0;29;29;758;2;0;0;0;0;0;0;0
14/06/2010;M;VH;6;14/05/2010;0884/2010;9;A;0;0;0;252;252;610;2;0;0;0;0;0;0;0
14/06/2010;R;C;2;04/06/2010;1044/2010;1;N;1;6;207;0;207;207;2;0;0;0;0;0;0;1
14/06/2010;R;C;1;07/06/2010;1054/2010;8;A;0;0;0;41;41;797;2;0;0;0;0;0;0;0
14/06/2010;R;NO;14;11/06/2010;1095/2010;6;N;0;0;0;337;337;337;1;0;0;0;0;0;0;0
14/06/2010;R;NO;16;11/06/2010;1096/2010;3;N;2;5;148;0;148;148;1;0;1;1;0;0;0;0
14/06/2010;R;NO;16;14/06/2010;1101/2010;1;A;0;1;17;0;17;143;2;0;0;0;0;0;0;0
14/06/2010;M;VH;7;14/06/2010;1107/2010;1;A;0;3;74;0;74;157;2;0;0;0;0;0;0;0
15/06/2010;R;C;1;29/12/2005;3014/2005;3;N;4;6;198;0;198;198;4;2;2;0;0;0;0;0
15/06/2010;ON;RZ;3;15/11/2007;3511/2007;3;A;0;2;48;0;48;226;2;1;0;0;0;0;0;0
15/06/2010;R;NO;15;13/06/2008;1631/2008;1;N;1;5;140;0;140;140;1;0;0;0;0;1;0;0
15/06/2010;ON;NO;16;30/08/2008;2099/2008;1;A;0;3;139;0;139;202;2;0;0;0;0;0;0;0
15/06/2010;R;C;1;06/04/2010;0548/2010;4;A;3;9;214;0;214;661;4;1;0;2;0;0;0;0
15/06/2010;R;SO;12;10/06/2010;1081/2010;8;A;0;0;0;31;31;130;1;0;0;0;0;0;0;0
15/06/2010;R;VH;7;15/06/2010;1122/2010;2;A;0;0;0;34;34;178;2;0;0;0;0;0;0;0
15/06/2010;R;VH;7;15/06/2010;1124/2010;2;A;0;0;33;298;331;418;1;0;0;0;0;0;0;0
16/06/2010;ON;NO;16;28/07/1988;1335/1988;1;N;1;5;127;0;127;127;2;0;0;0;0;1;0;0
16/06/2010;R;C;11;16/01/2006;0111/2006;1;A;1;4;191;0;191;191;2;0;0;0;1;0;0;0
16/06/2010;R;C;11;16/01/2006;0111/2006;1;N;1;4;191;0;191;191;2;0;0;0;1;0;0;0
16/06/2010;ON;C;1;24/04/2007;1244/2007;3;N;29;58;1818;0;1818;1818;11;0;29;0;0;0;0;0
16/06/2010;ON;NO;15;04/09/2007;2757/2007;1;N;1;5;189;0;189;189;1;0;0;0;0;1;0;0
16/06/2010;ON;NO;15;15/07/2008;1916/2008;3;N;6;24;565;0;565;565;2;0;0;0;6;0;0;0
16/06/2010;M;NO;14;16/09/2008;2661/2008;1;N;1;2;110;0;110;110;1;0;1;0;0;0;0;0
16/06/2010;R;C;11;12/03/2009;0603/2009;1;A;0;0;0;0;0;0;1;0;0;0;0;0;0;0
16/06/2010;R;NO;16;14/06/2010;1109/2010;3;N;2;4;112;0;112;112;1;0;2;0;0;0;0;0
16/06/2010;R;FM;11;15/06/2010;1118/2010;6;A;0;0;0;156;156;156;1;0;0;0;0;0;0;0
17/06/2010;R;NO;15;07/06/2010;1049/2010;6;N;0;0;0;322;322;322;1;0;0;0;0;0;0;0
17/06/2010;R;RZ;3;16/06/2010;1137/2010;3;A;0;2;42;0;42;172;3;0;0;0;0;0;0;0
18/06/2010;M;C;9;02/09/2008;2498/2008;4;A;1;1;44;104;148;200;2;0;0;0;0;0;0;0
18/06/2010;R;SO;12;02/02/2009;0235/2009;1;A;0;1;30;0;30;93;1;0;0;0;0;0;0;0
18/06/2010;R;SO;12;16/03/2010;0479/2010;2;N;1;2;65;98;163;163;2;0;1;0;0;0;0;0
18/06/2010;R;C;9;10/06/2010;1089/2010;2;A;0;0;0;0;0;199;2;0;0;0;0;0;0;0
18/06/2010;R;VH;7;18/06/2010;1168/2010;4;A;0;2;55;0;55;207;2;0;0;0;0;0;0;0
22/06/2010;ON;C;9;19/04/2007;1191/2007;6;N;0;0;0;333;333;338;3;0;0;0;0;0;0;0
22/06/2010;ON;C;9;23/01/2008;0215/2008;4;N;25;25;1157;135;1292;1.292;10;25;0;0;0;0;0;0
22/06/2010;ON;C;9;08/05/2008;1261/2008;3;N;7;15;424;0;424;424;4;3;0;4;0;0;0;0
22/06/2010;ON;VH;6;04/11/2008;3123/2008;8;N;0;0;0;53;53;234;2;0;0;0;0;0;0;0
22/06/2010;M;RZ;5;06/04/2009;0805/2009;3;A;0;2;60;0;60;222;2;0;0;0;0;0;0;0
22/06/2010;R;RZ;5;10/05/2010;0855/2010;1;A;0;1;36;0;36;211;1;0;0;0;0;0;0;0
22/06/2010;ON;C;9;17/05/2010;0899/2010;8;N;0;0;0;19;19;301;2;0;0;0;0;0;0;0
22/06/2010;R;RZ;3;21/05/2010;0961/2010;1;A;0;4;85;0;85;91;2;0;0;0;0;0;0;0
22/06/2010;R;SO;12;14/06/2010;1108/2010;1;A;0;3;45;0;45;94;2;0;0;0;0;0;0;0
22/06/2010;R;C;1;22/06/2010;1174/2010;8;A;0;0;0;82;82;862;2;0;0;0;0;0;0;0
23/06/2010;ON;C;2;10/04/2002;0533/2002;3;N;18;38;924;0;924;924;5;8;0;10;0;0;0;0
23/06/2010;ON;NO;15;10/08/2008;2610/2008;1;N;1;9;238;0;238;238;2;0;0;0;0;0;0;1
23/06/2010;ON;FM;18;12/08/2008;2253/2008;3;A;4;4;146;0;146;345;2;4;0;0;0;0;0;0
23/06/2010;R;C;1;15/04/2010;0667/2010;8;A;0;0;0;130;130;234;2;0;0;0;0;0;0;0
23/06/2010;R;NO;15;15/06/2010;1117/2010;12;A;0;0;0;321;321;321;1;0;0;0;0;0;0;0
23/06/2010;R;C;1;15/06/2010;1136/2010;8;A;0;0;0;182;182;783;2;0;0;0;0;0;0;0
23/06/2010;R;NO;15;18/06/2010;1140/2010;3;N;2;6;123;0;123;123;1;0;1;0;1;0;0;0
24/06/2010;D;C;2;28/08/2008;2453/2008;8;D;0;0;0;240;240;989;9;0;0;0;0;0;0;0
24/06/2010;ON;NO;15;20/11/2008;3317/2008;6;N;0;0;0;304;304;304;2;0;0;0;0;0;0;0
24/06/2010;ON;NO;15;03/11/2009;2660/2009;8;N;0;0;0;637;637;637;2;0;0;0;0;0;0;0
24/06/2010;ON;C;1;12/05/2010;0873/2010;4;N;0;0;0;0;0;1009;3;0;0;0;0;0;0;0
24/06/2010;R;C;3;24/06/2010;1202/2010;6;N;0;0;0;201;201;201;1;0;0;0;0;0;0;0
25/06/2010;ON;C;1;02/05/2007;1320/2007;8;N;0;0;0;371;371;371;1;0;0;0;0;0;0;0
25/06/2010;ON;NO;14;19/09/2007;2933/2007;1;N;1;8;299;0;299;299;2;0;0;0;0;0;0;1
25/06/2010;ON;NO;14;28/10/2009;2591/2009;1;N;1;6;207;0;207;207;2;0;0;0;0;0;1;0
25/06/2010;R;C;9;22/06/2010;1184/2010;6;A;0;0;0;48;48;526;2;0;0;0;0;0;0;0
25/06/2010;R;VH;7;23/06/2010;1195/2010;1;A;0;4;127;0;127;237;2;0;0;0;0;0;0;0
25/06/2010;ON;FM;10;24/06/2010;1203/2010;6;A;0;0;0;122;122;577;2;0;0;0;0;0;0;0
28/06/2010;ON;SO;11;03/11/1993;1460/1993;6;N;0;0;0;156;156;156;1;0;0;0;0;0;0;0
28/06/2010;ON;NO;15;19/12/2003;2434/2003;1;N;1;7;224;0;224;224;2;0;0;0;0;0;0;1
28/06/2010;ON;C;1;12/04/2005;0813/2005;1;A;1;1;122;0;122;130;2;1;0;0;0;0;0;0
28/06/2010;ON;NO;16;22/06/2006;1541/2006;1;N;1;6;112;0;112;112;2;0;0;0;0;0;1;0
28/06/2010;ON;C;1;31/01/2008;0291/2008;3;N;22;54;1425;0;1425;1425;12;0;12;10;0;0;0;0
28/06/2010;ON;C;1;06/05/2008;1229/2008;3;A;0;0;0;0;0;1425;13;0;0;0;0;0;0;0
28/06/2010;R;NO;16;15/04/2010;0655/2010;1;A;0;3;88;0;88;156;2;0;0;0;0;0;0;0
28/06/2010;R;RZ;4;01/06/2010;1014/2010;3;A;1;2;78;0;78;187;2;1;0;0;0;0;0;0
28/06/2010;ON;RZ;4;04/06/2010;1032/2010;3;A;1;1;23;0;23;321;2;1;0;0;0;0;0;0
28/06/2010;R;RZ;5;11/06/2010;1093/2010;2;A;0;1;22;0;22;149;2;0;0;0;0;0;0;0
28/06/2010;R;RZ;4;11/06/2010;1099/2010;3;A;0;0;11;0;11;247;2;0;0;0;0;0;0;0
28/06/2010;R;SO;11;22/06/2010;1171/2010;3;N;2;3;115;0;115;115;1;1;1;0;0;0;0;0
28/06/2010;R;NO;16;23/06/2010;1188/2010;1;A;1;2;105;0;105;105;1;0;1;0;0;0;0;0
28/06/2010;R;SO;11;24/06/2010;1209/2010;1;A;0;2;44;0;44;126;1;0;0;0;0;0;0;0
28/06/2010;R;VH;6;29/07/2010;1521/2010;16;A;0;0;0;66;66;314;2;0;0;0;0;0;0;0
29/06/2010;ON;NO;16;04/01/2007;0024/2007;1;N;1;5;184;0;184;184;2;0;0;0;0;1;0;0
29/06/2010;ON;RZ;3;10/08/2007;2504/2007;2;N;1;5;132;75;207;255;3;0;0;0;0;1;0;0
29/06/2010;ON;NO;16;17/08/2007;2593/2007;1;N;1;4;180;0;180;180;2;0;0;0;1;0;0;0
29/06/2010;ON;C;8;29/10/2007;3356/2007;4;N;26;64;2331;41;2372;2372;14;0;14;12;0;0;0;0
29/06/2010;ON;VH;6;26/11/2008;3384/2008;1;N;0;3;128;0;128;310;2;0;0;0;0;0;0;0
29/06/2010;ON;NO;15;17/07/2009;1703/2009;14;A;0;0;0;160;160;664;1;0;0;0;0;0;0;0
29/06/2010;R;VH;6;29/12/2009;3069/2009;1;A;0;0;0;0;0;303;2;0;0;0;0;0;0;0
29/06/2010;R;C;8;27/01/2010;0148/2010;3;A;0;0;82;0;82;2.054;14;0;0;0;0;0;0;0
29/06/2010;R;C;8;20/05/2010;0954/2010;4;A;0;0;12;0;12;2066;14;0;0;0;0;0;0;0
29/06/2010;R;NO;15;09/06/2010;1077/2010;1;N;1;3;99;0;99;99;1;0;0;1;0;0;0;0
29/06/2010;R;C;1;14/06/2010;1115/2010;3;N;1;3;65;0;65;420;2;0;0;1;0;0;0;0
29/06/2010;R;SO;12;16/06/2010;1144/2010;6;N;0;0;0;440;440;440;1;0;0;0;0;0;0;0
29/06/2010;R;NO;16;28/06/2010;1224/2010;14;N;0;0;0;199;199;199;1;0;0;0;0;0;0;0
29/06/2010;R;NO;15;28/06/2010;1231/2010;3;A;0;0;12;0;12;329;3;0;0;0;0;0;0;0
30/06/2010;R;SO;5;10/04/2008;0963/2008;4;A;0;3;63;0;63;196;2;0;0;0;0;0;0;0
30/06/2010;ON;VH;6;29/12/2009;3078/2009;1;N;1;4;174;0;174;174;2;0;0;0;1;0;0;0
30/06/2010;R;C;3;28/05/2010;0999/2010;1;A;0;4;102;0;102;189;2;0;0;0;0;0;0;0
30/06/2010;R;VH;13;28/05/2010;1665/2010;1;N;2;5;176;0;176;176;1;0;1;1;0;0;0;0
30/06/2010;R;SO;12;24/06/2010;1210/2010;1;A;0;3;103;0;103;162;1;0;0;0;0;0;0;0
30/06/2010;R;VH;6;30/06/2010;1257/2010;1;A;0;2;133;0;133;346;2;0;0;0;0;0;0;0
30/06/2010;R;VH;6;30/06/2010;1260/2010;1;A;0;2;60;0;60;141;2;0;0;0;0;0;0;0
30/06/2010;R;VH;6;01/07/2010;1266/2010;1;N;1;2;90;0;90;90;1;0;1;0;0;0;0;0
01/07/2010;ON;C;8;15/04/2008;1006/2008;1;A;0;2;35;0;35;78;2;0;0;0;0;0;0;0
01/07/2010;D;C;1;30/03/2010;0517/2010;1;D;0;0;91;0;91;0;0;0;0;0;0;0;0;0
01/07/2010;ON;SO;12;15/04/2010;0652/2010;5;A;0;0;0;321;321;74264;2;0;0;0;0;0;0;0
01/07/2010;ON;SO;12;16/04/2010;0669/2010;5;A;0;0;0;0;0;0;1;0;0;0;0;0;0;0
